transaction_id,customer_id,product_id,quantity,unit_price,total_amount,discount_amount,tax_amount,shipping_cost,payment_method,transaction_date,order_status,shipping_address,channel
TXN_00000975,CUST_000042,PROD_000185,4,42.08,168.3,18.7,13.46,1.09,Credit Card,2025-07-22 14:05:15,Cancelled,"USCGC Hays, FPO AP 62550",Website
TXN_00000976,CUST_000638,PROD_000260,4,283.59,1134.38,59.7,90.75,8.97,Credit Card,2025-07-22 14:06:18,Refunded,"7068 Douglas Meadow, East Sandra, VA 09951",Mobile App
TXN_00000977,CUST_000688,PROD_000465,3,311.3,933.9,103.77,74.71,10.85,Credit Card,2025-07-22 14:08:09,Completed,"PSC 9516, Box 7045, APO AE 93860",Phone
TXN_00000978,CUST_000308,PROD_000162,5,416.54,2082.69,231.41,166.62,3.38,PayPal,2025-07-22 14:05:44,Refunded,"862 Larry Points, Davidmouth, OK 91765",Phone
TXN_00000979,CUST_000542,PROD_000492,3,370.95,1112.86,123.65,89.03,11.72,Debit Card,2025-07-22 14:09:50,Completed,"8464 Theresa Crossing, East Elizabethside, AL 18244",Website
TXN_00000980,CUST_000236,PROD_000416,1,88.29,88.29,4.65,7.06,11.6,Debit Card,2025-07-22 14:06:32,Refunded,"87510 Bailey Shoal, North Anna, PR 99207",Website
TXN_00000981,CUST_000908,PROD_000277,5,31.43,157.14,17.46,12.57,7.23,Bank Transfer,2025-07-22 14:09:24,Refunded,"699 Beverly Haven Apt. 652, North Mariatown, CT 59512",Mobile App
TXN_00000982,CUST_000534,PROD_000056,4,364.04,1456.16,76.64,116.49,10.52,Debit Card,2025-07-22 14:05:33,Completed,"53788 Jeffrey Crossing, South Christopher, WY 09498",Phone
TXN_00000983,CUST_000414,PROD_000319,1,238.32,238.32,4.86,19.07,13.46,PayPal,2025-07-22 14:08:47,Cancelled,"63248 Mercado Estate Apt. 762, Ramirezview, PA 28569",Mobile App
TXN_00000984,CUST_000987,PROD_000294,3,321.84,965.52,50.82,77.24,6.55,Credit Card,2025-07-22 14:08:55,Pending,"USCGC Berger, FPO AA 97373",Mobile App
TXN_00000985,CUST_000074,PROD_000412,1,45.4,45.4,5.05,3.63,8.83,Debit Card,2025-07-22 14:06:44,Refunded,"218 Chelsey Expressway, Bellborough, SC 98578",Website
TXN_00000986,CUST_000416,PROD_000182,1,211.32,211.32,4.31,16.91,13.1,Debit Card,2025-07-22 14:04:29,Completed,"015 Katherine Valley, North Haileyfort, AS 13380",Website
TXN_00000987,CUST_000750,PROD_000304,1,250.94,250.94,5.12,20.08,1.9,Debit Card,2025-07-22 14:09:05,Cancelled,"688 Stephens Burgs Apt. 039, East David, FM 10352",Website
TXN_00000988,CUST_000249,PROD_000351,3,119.56,358.68,7.32,28.69,5.25,Debit Card,2025-07-22 14:07:39,Cancelled,"18513 Timothy Port, Ochoaport, MA 63272",Mobile App
TXN_00000989,CUST_000365,PROD_000384,5,129.23,646.16,13.19,51.69,5.97,Credit Card,2025-07-22 14:09:23,Completed,"37976 Valentine Estate Suite 051, West Janiceport, FL 31322",Website
TXN_00000990,CUST_000846,PROD_000363,3,346.36,1039.1,115.46,83.13,14.08,Debit Card,2025-07-22 14:07:47,Refunded,"76090 Tyler Mall Suite 581, West Michaelfort, GU 32865",In-Store
TXN_00000991,CUST_000030,PROD_000337,2,167.75,335.5,17.66,26.84,6.65,PayPal,2025-07-22 14:06:55,Cancelled,"917 Sonia Cape Suite 700, Boonechester, TX 14651",In-Store
TXN_00000992,CUST_000923,PROD_000321,2,416.73,833.45,43.87,66.68,7.9,PayPal,2025-07-22 14:08:24,Cancelled,"1101 Owens Bridge Apt. 325, Frankport, TN 39004",Website
TXN_00000993,CUST_000337,PROD_000327,1,469.65,469.65,24.72,37.57,5.2,Bank Transfer,2025-07-22 14:06:07,Refunded,"30358 Anna Pines, Port Amandaside, IN 91424",In-Store
TXN_00000994,CUST_000274,PROD_000312,1,191.84,191.84,21.32,15.35,3.05,Debit Card,2025-07-22 14:08:43,Pending,"63257 John Streets, Howardland, ID 50017",In-Store
TXN_00000995,CUST_000971,PROD_000230,5,228.73,1143.66,23.34,91.49,3.16,PayPal,2025-07-22 14:10:04,Pending,"3007 Pacheco Green, Tinaland, AS 69842",Website
TXN_00000996,CUST_000035,PROD_000371,2,363.77,727.53,14.85,58.2,10.48,Bank Transfer,2025-07-22 14:07:05,Completed,"92127 Webster Trace, Maldonadoshire, SD 83770",Website
TXN_00000997,CUST_000345,PROD_000266,4,71.26,285.04,15.0,22.8,12.54,PayPal,2025-07-22 14:06:12,Cancelled,"08780 Woods Squares, North Evelyn, CA 94724",Phone
TXN_00000998,CUST_000539,PROD_000390,3,307.4,922.19,18.82,73.78,12.41,Credit Card,2025-07-22 14:09:34,Completed,"880 Woodward Bridge Suite 326, Lake Julieville, OK 32106",In-Store
TXN_00000999,CUST_000768,PROD_000040,5,416.6,2083.02,109.63,166.64,5.76,Credit Card,2025-07-22 14:08:11,Refunded,"493 Travis Station, Danielshire, OK 84887",Phone
TXN_00001000,CUST_000680,PROD_000437,4,413.15,1652.58,86.98,132.21,0.67,Debit Card,2025-07-22 14:06:54,Refunded,"PSC 4171, Box 6578, APO AP 25204",Mobile App
TXN_00001001,CUST_000084,PROD_000254,4,406.41,1625.62,33.18,130.05,7.99,PayPal,2025-07-22 14:05:08,Completed,"5226 Banks Extensions Suite 392, Parkerport, DC 23793",In-Store
TXN_00001002,CUST_000927,PROD_000431,1,66.65,66.65,1.36,5.33,13.65,PayPal,2025-07-22 14:05:43,Cancelled,"Unit 2323 Box 5859, DPO AE 46089",Mobile App
TXN_00001003,CUST_000675,PROD_000122,1,86.14,86.14,1.76,6.89,5.11,Bank Transfer,2025-07-22 14:05:30,Refunded,"86643 Andrew Fords Apt. 726, Diazhaven, FL 41182",Website
TXN_00001004,CUST_000309,PROD_000267,1,240.47,240.47,4.91,19.24,8.3,PayPal,2025-07-22 14:04:19,Refunded,"34324 Wolfe Greens Apt. 759, Michaelhaven, NV 83210",Phone
TXN_00001005,CUST_000164,PROD_000238,5,227.89,1139.45,126.6,91.16,10.79,PayPal,2025-07-22 14:08:21,Pending,"74279 Tiffany Mountain, Port Jacqueline, HI 49052",Phone
TXN_00001006,CUST_000594,PROD_000297,4,332.3,1329.2,69.96,106.34,11.18,Debit Card,2025-07-22 14:05:23,Pending,"USS Ball, FPO AA 14942",Website
TXN_00001007,CUST_000989,PROD_000134,3,429.91,1289.74,143.3,103.18,11.99,PayPal,2025-07-22 14:04:56,Completed,"98410 Hobbs Villages Apt. 327, North Jeffery, DC 40941",Mobile App
TXN_00001008,CUST_000797,PROD_000298,5,117.57,587.83,65.32,47.03,4.44,Bank Transfer,2025-07-22 14:06:55,Completed,"49032 John Orchard Suite 146, Oliviashire, IA 93609",In-Store
TXN_00001009,CUST_000264,PROD_000379,3,487.37,1462.12,29.84,116.97,4.03,PayPal,2025-07-22 14:09:05,Completed,"61706 Tommy Road Apt. 366, Cynthiamouth, AS 21617",Website
TXN_00001010,CUST_000615,PROD_000288,3,291.87,875.61,97.29,70.05,8.53,PayPal,2025-07-22 14:10:00,Cancelled,"707 Jared Lake Apt. 360, Christinaburgh, RI 66485",Mobile App
TXN_00001011,CUST_000317,PROD_000424,4,256.27,1025.06,113.9,82.0,6.94,Bank Transfer,2025-07-22 14:08:51,Completed,"7382 Scott Bypass, Lake Tommystad, CO 27705",Phone
TXN_00001012,CUST_000783,PROD_000130,1,319.34,319.34,6.52,25.55,14.49,Bank Transfer,2025-07-22 14:09:37,Pending,"868 Monica Crescent Apt. 433, South Jonathanhaven, AK 42506",Phone
TXN_00001013,CUST_000564,PROD_000341,1,358.06,358.06,18.85,28.64,8.69,Credit Card,2025-07-22 14:04:37,Cancelled,"9069 Arnold Vista, Greenfort, AK 51479",In-Store
TXN_00001014,CUST_000850,PROD_000085,1,369.07,369.07,41.01,29.53,6.61,PayPal,2025-07-22 14:07:01,Cancelled,"USS Pruitt, FPO AP 07683",In-Store
TXN_00001015,CUST_000484,PROD_000016,4,136.79,547.16,28.8,43.77,1.91,Debit Card,2025-07-22 14:07:29,Pending,"9503 Brandon Lock, Susanborough, ME 95052",Website
TXN_00001016,CUST_000735,PROD_000426,2,431.74,863.48,17.62,69.08,1.72,Credit Card,2025-07-22 14:04:15,Pending,"0407 John Valley Suite 147, Lebury, LA 16817",Phone
TXN_00001017,CUST_000220,PROD_000465,5,311.3,1556.5,172.94,124.52,4.76,Debit Card,2025-07-22 14:05:43,Completed,"727 Skinner Extension, New Craigport, DE 70579",In-Store
TXN_00001018,CUST_000540,PROD_000037,3,131.99,395.96,8.08,31.68,0.24,PayPal,2025-07-22 14:05:47,Completed,"3736 Rebecca Square, Harrisfurt, DC 58155",Mobile App
TXN_00001019,CUST_000250,PROD_000373,3,97.39,292.18,5.96,23.37,1.64,Bank Transfer,2025-07-22 14:05:29,Completed,"Unit 3145 Box 1951, DPO AA 11616",Website
TXN_00001020,CUST_000657,PROD_000489,2,317.14,634.28,33.38,50.74,3.06,PayPal,2025-07-22 14:06:30,Refunded,"828 Perez Harbors Apt. 296, Whiteland, NV 21201",Website
TXN_00001021,CUST_000299,PROD_000203,4,166.77,667.09,35.11,53.37,13.14,Debit Card,2025-07-22 14:08:26,Completed,"558 Diana Path, West Amanda, GA 70716",In-Store
TXN_00001022,CUST_000758,PROD_000310,5,223.7,1118.52,124.28,89.48,11.82,PayPal,2025-07-22 14:09:46,Refunded,"26247 Richard Branch, Lake Jamesshire, AK 75821",In-Store
TXN_00001023,CUST_000875,PROD_000489,4,327.15,1308.61,26.71,104.69,14.14,PayPal,2025-07-22 14:04:31,Completed,"71812 John Stravenue Suite 139, East Jacobmouth, KS 48200",Mobile App
TXN_00001024,CUST_000857,PROD_000308,3,374.88,1124.63,124.96,89.97,0.67,Debit Card,2025-07-22 14:06:11,Completed,"31252 White Flats Suite 256, North Abigailhaven, MP 81674",Website
TXN_00001025,CUST_000168,PROD_000459,5,300.66,1503.28,79.12,120.26,3.17,PayPal,2025-07-22 14:05:39,Cancelled,"474 Lauren Stream Suite 517, East Ericaville, ME 03751",Mobile App
TXN_00001026,CUST_000596,PROD_000176,4,378.1,1512.4,79.6,120.99,12.46,Credit Card,2025-07-22 14:09:41,Pending,"8187 Maxwell Harbors Apt. 364, North Michael, VT 75206",Phone
TXN_00001027,CUST_000830,PROD_000293,1,102.38,102.38,11.38,8.19,14.33,Debit Card,2025-07-22 14:10:06,Refunded,"1572 Jasmine Station Apt. 611, Ryanville, CT 40729",Website
TXN_00001028,CUST_000798,PROD_000119,5,405.9,2029.48,41.42,162.36,11.97,Bank Transfer,2025-07-22 14:04:56,Refunded,"912 Rhodes Throughway, Port Roberttown, NV 96831",In-Store
TXN_00001029,CUST_000943,PROD_000233,3,132.63,397.9,8.12,31.83,2.93,PayPal,2025-07-22 14:06:14,Pending,"6476 Anna Crossroad Apt. 852, Collinsmouth, HI 09755",In-Store
TXN_00001030,CUST_000512,PROD_000237,2,277.57,555.14,61.68,44.41,11.99,PayPal,2025-07-22 14:05:50,Pending,"33474 Joseph Fords, North Kevinmouth, VT 76450",Phone
TXN_00001031,CUST_000267,PROD_000152,3,46.44,139.32,15.48,11.15,11.22,Credit Card,2025-07-22 14:08:10,Pending,"919 Fleming Mews Suite 533, Port Troyton, KY 55713",Phone
TXN_00001032,CUST_000839,PROD_000029,4,280.64,1122.56,59.08,89.8,5.43,PayPal,2025-07-22 14:08:46,Completed,"03452 Bruce Mews Apt. 693, East Davidfurt, TN 34014",In-Store
TXN_00001033,CUST_000864,PROD_000046,4,113.47,453.89,50.43,36.31,9.08,Bank Transfer,2025-07-22 14:04:21,Refunded,"USCGC Smith, FPO AA 27598",Mobile App
TXN_00001034,CUST_000327,PROD_000438,5,405.64,2028.21,41.39,162.26,12.42,Debit Card,2025-07-22 14:04:43,Pending,"98741 John Islands, Davidshire, NJ 06530",Phone
TXN_00001035,CUST_000012,PROD_000199,5,63.83,319.14,6.51,25.53,9.99,PayPal,2025-07-22 14:07:31,Cancelled,"4369 Marshall Mills, New Thomas, MH 96964",In-Store
TXN_00001036,CUST_000757,PROD_000197,3,397.77,1193.32,62.81,95.47,1.77,Bank Transfer,2025-07-22 14:08:48,Refunded,"2264 Jonathan Way, Roberttown, FM 02011",Mobile App
TXN_00001037,CUST_000277,PROD_000487,5,86.7,433.48,48.16,34.68,7.41,Debit Card,2025-07-22 14:06:51,Pending,"5676 Murray Points Apt. 612, Kristinshire, NY 49405",Phone
TXN_00001038,CUST_000863,PROD_000160,1,339.35,339.35,6.93,27.15,2.5,Bank Transfer,2025-07-22 14:04:18,Cancelled,"USNS Wilson, FPO AP 77933",Phone
TXN_00001039,CUST_000980,PROD_000039,1,464.91,464.91,24.47,37.19,1.9,Credit Card,2025-07-22 14:09:28,Refunded,"66020 Christopher Mountains Apt. 210, South Todd, VA 54659",Website
TXN_00001040,CUST_000857,PROD_000373,2,89.44,178.88,19.88,14.31,14.85,Debit Card,2025-07-22 14:10:04,Refunded,"31252 White Flats Suite 256, North Abigailhaven, MP 81674",Phone
TXN_00001041,CUST_000980,PROD_000218,3,197.84,593.51,31.24,47.48,1.91,Debit Card,2025-07-22 14:07:42,Cancelled,"66020 Christopher Mountains Apt. 210, South Todd, VA 54659",Website
TXN_00001042,CUST_000979,PROD_000221,3,464.51,1393.53,28.44,111.48,13.46,PayPal,2025-07-22 14:06:35,Completed,"63346 Casey Rapid, Foxborough, NV 19365",Website
TXN_00001043,CUST_000063,PROD_000218,1,187.42,187.42,20.83,14.99,11.08,PayPal,2025-07-22 14:05:28,Refunded,"59996 Johnson Groves, Henrystad, OH 49708",Phone
TXN_00001044,CUST_000074,PROD_000309,4,405.12,1620.47,180.05,129.64,11.11,Bank Transfer,2025-07-22 14:09:06,Cancelled,"218 Chelsey Expressway, Bellborough, SC 98578",Phone
TXN_00001045,CUST_000796,PROD_000089,2,262.57,525.14,27.64,42.01,11.0,Credit Card,2025-07-22 14:06:11,Pending,"0078 Paul Estate, East James, VT 66174",Website
TXN_00001046,CUST_000318,PROD_000457,5,134.49,672.43,13.72,53.79,8.9,Bank Transfer,2025-07-22 14:08:59,Refunded,"Unit 9422 Box 6865, DPO AE 55312",In-Store
TXN_00001047,CUST_000284,PROD_000341,4,339.22,1356.88,150.76,108.55,2.65,PayPal,2025-07-22 14:07:18,Completed,"1699 Paige Neck, West Jennifer, CT 05167",Mobile App
TXN_00001048,CUST_000389,PROD_000287,3,188.77,566.3,62.92,45.3,7.4,Credit Card,2025-07-22 14:07:00,Refunded,"8088 Phillip Expressway, South Ericberg, IA 80319",In-Store
TXN_00001049,CUST_000616,PROD_000325,3,214.4,643.21,13.13,51.46,5.76,Debit Card,2025-07-22 14:07:20,Pending,"2003 Lee Pass, Cynthiafurt, FM 34890",Website
TXN_00001050,CUST_000004,PROD_000348,2,306.28,612.56,68.06,49.0,6.46,PayPal,2025-07-22 14:04:33,Cancelled,"4303 Christopher Oval, Port Amandaberg, DC 86975",Website
TXN_00001051,CUST_000925,PROD_000274,3,250.06,750.17,83.35,60.01,4.27,Credit Card,2025-07-22 14:07:57,Cancelled,"Unit 5362 Box 5123, DPO AE 10074",In-Store
TXN_00001052,CUST_000713,PROD_000459,4,310.15,1240.6,25.32,99.25,6.58,Debit Card,2025-07-22 14:09:34,Cancelled,"Unit 5944 Box 3485, DPO AE 77497",In-Store
TXN_00001053,CUST_000427,PROD_000260,5,268.67,1343.34,149.26,107.47,11.3,Debit Card,2025-07-22 14:09:13,Cancelled,"59140 Hudson Turnpike, East Pamela, CT 24743",Mobile App
TXN_00001054,CUST_000818,PROD_000466,1,401.64,401.64,21.14,32.13,3.1,Debit Card,2025-07-22 14:05:49,Completed,"7386 James Branch Suite 484, Porterbury, IL 25065",Website
TXN_00001055,CUST_000981,PROD_000396,5,126.22,631.12,70.12,50.49,8.07,Debit Card,2025-07-22 14:05:42,Completed,"PSC 2693, Box 9553, APO AE 06964",Phone
TXN_00001056,CUST_000674,PROD_000079,1,284.45,284.45,5.81,22.76,5.54,PayPal,2025-07-22 14:04:16,Refunded,"9115 Julie Court Apt. 162, Smithhaven, AZ 18136",Phone
TXN_00001057,CUST_000986,PROD_000188,5,379.38,1896.88,210.76,151.75,1.89,Bank Transfer,2025-07-22 14:04:32,Cancelled,"6166 Baird Port Apt. 636, Richardtown, MA 75038",Website
TXN_00001058,CUST_000343,PROD_000240,1,309.44,309.44,16.29,24.76,6.67,Bank Transfer,2025-07-22 14:10:05,Refunded,"562 Garcia Street Suite 991, Yvonnemouth, GU 05845",In-Store
TXN_00001059,CUST_000939,PROD_000086,1,20.87,20.87,2.32,1.67,12.97,PayPal,2025-07-22 14:08:44,Completed,"12300 Ellis Parkways Suite 915, East Janice, HI 45120",In-Store
TXN_00001060,CUST_000955,PROD_000014,1,125.59,125.59,13.95,10.05,11.16,Debit Card,2025-07-22 14:05:21,Completed,"64302 Williams Club Apt. 722, North Allen, WI 26756",In-Store
TXN_00001061,CUST_000397,PROD_000446,2,447.86,895.72,18.28,71.66,7.61,PayPal,2025-07-22 14:09:49,Refunded,"819 Taylor Mountain Suite 281, Obrienport, AZ 52063",Website
TXN_00001062,CUST_000006,PROD_000194,3,276.1,828.3,43.59,66.26,13.38,Credit Card,2025-07-22 14:05:18,Refunded,"8108 Tanya Terrace, East Richard, NJ 28517",Website
TXN_00001063,CUST_000490,PROD_000320,5,72.38,361.91,7.39,28.95,4.76,Credit Card,2025-07-22 14:06:46,Completed,"PSC 8454, Box 0182, APO AE 95185",Mobile App
TXN_00001064,CUST_000117,PROD_000088,2,43.93,87.86,4.62,7.03,8.8,Debit Card,2025-07-22 14:06:29,Pending,"205 Diana Estate, West Kimberlystad, TN 52293",In-Store
TXN_00001065,CUST_000658,PROD_000366,4,268.76,1075.06,21.94,86.0,2.27,Debit Card,2025-07-22 14:10:01,Refunded,"0313 Vincent Hollow, Adrianberg, AZ 55287",In-Store
TXN_00001066,CUST_000595,PROD_000309,2,427.62,855.25,45.01,68.42,2.98,Credit Card,2025-07-22 14:09:16,Pending,"PSC 1204, Box 2425, APO AE 53955",Website
TXN_00001067,CUST_000739,PROD_000258,4,404.45,1617.78,33.02,129.42,1.01,Debit Card,2025-07-22 14:05:15,Pending,"9465 Stuart Roads, Nicholasstad, UT 28651",Website
TXN_00001068,CUST_000218,PROD_000216,4,467.04,1868.15,38.13,149.45,10.32,Bank Transfer,2025-07-22 14:06:05,Pending,"99493 Hill Avenue Apt. 716, New Mark, OK 64851",In-Store
TXN_00001069,CUST_000383,PROD_000185,4,44.41,177.65,9.35,14.21,7.96,Debit Card,2025-07-22 14:04:33,Cancelled,"58644 Santiago Field Apt. 435, Jamesmouth, OR 68673",Mobile App
TXN_00001070,CUST_000923,PROD_000012,3,338.04,1014.12,53.37,81.13,10.02,Bank Transfer,2025-07-22 14:09:34,Refunded,"1101 Owens Bridge Apt. 325, Frankport, TN 39004",In-Store
TXN_00001071,CUST_000880,PROD_000112,5,293.58,1467.89,77.26,117.43,7.21,Credit Card,2025-07-22 14:07:29,Pending,"85255 Jennings Trail Apt. 559, East Brianhaven, DE 75891",Website
TXN_00001072,CUST_000834,PROD_000220,3,417.51,1252.52,65.92,100.2,6.29,Bank Transfer,2025-07-22 14:05:04,Cancelled,"129 Fields Junction Suite 613, Port Josephshire, ME 73827",Mobile App
TXN_00001073,CUST_000080,PROD_000452,4,472.08,1888.33,99.39,151.07,1.74,Bank Transfer,2025-07-22 14:04:13,Cancelled,"85374 Baker Crest Apt. 249, East Marymouth, FL 12456",Website
TXN_00001074,CUST_000927,PROD_000207,3,411.72,1235.15,25.21,98.81,10.45,Debit Card,2025-07-22 14:08:35,Refunded,"Unit 2323 Box 5859, DPO AE 46089",Phone
TXN_00001075,CUST_000409,PROD_000231,5,176.73,883.64,46.51,70.69,6.18,Debit Card,2025-07-22 14:07:22,Completed,"754 Shannon Spurs, Maryfurt, KY 21532",In-Store
TXN_00001076,CUST_000769,PROD_000448,3,15.66,46.98,0.96,3.76,7.61,Bank Transfer,2025-07-22 14:06:55,Completed,"40567 Castaneda Cove, West Christian, MN 68482",In-Store
TXN_00001077,CUST_000816,PROD_000362,3,101.86,305.59,33.95,24.45,10.12,Bank Transfer,2025-07-22 14:09:49,Refunded,"Unit 3208 Box 7783, DPO AA 57862",Phone
TXN_00001078,CUST_000297,PROD_000318,4,17.76,71.03,1.45,5.68,5.98,Credit Card,2025-07-22 14:08:21,Cancelled,"31830 Jones Point Apt. 206, Christinashire, IA 84087",Phone
TXN_00001079,CUST_000140,PROD_000263,2,193.64,387.27,43.03,30.98,5.1,Credit Card,2025-07-22 14:04:41,Cancelled,"5211 Jasmin Roads, Christopherfurt, VA 67566",Phone
TXN_00001080,CUST_000580,PROD_000336,4,456.25,1825.0,37.24,146.0,3.32,Debit Card,2025-07-22 14:06:36,Pending,"986 Davis Well, East Matthewside, TN 38490",Website
TXN_00001081,CUST_000944,PROD_000353,5,250.16,1250.82,65.83,100.07,9.16,Debit Card,2025-07-22 14:05:15,Completed,"400 Mcbride Dam Suite 663, East Francisland, KS 32898",Website
TXN_00001082,CUST_000537,PROD_000178,4,10.34,41.34,2.18,3.31,1.35,PayPal,2025-07-22 14:09:09,Cancelled,"5958 Sonia Streets Apt. 902, North Scott, OR 61155",Website
TXN_00001083,CUST_000244,PROD_000253,1,148.38,148.38,16.49,11.87,7.78,PayPal,2025-07-22 14:05:49,Pending,"0860 Rodriguez Lakes Suite 563, Pattyburgh, AZ 00571",Mobile App
TXN_00001084,CUST_000455,PROD_000268,5,395.96,1979.82,219.98,158.39,5.93,Debit Card,2025-07-22 14:07:41,Cancelled,"9771 Johnson Summit, Brendaside, WI 72857",Mobile App
TXN_00001085,CUST_000556,PROD_000254,3,406.41,1219.22,24.88,97.54,4.97,Debit Card,2025-07-22 14:06:23,Pending,"0012 Alexandra Mount Apt. 012, East Ashley, SC 56497",Website
TXN_00001086,CUST_000068,PROD_000336,1,456.25,456.25,9.31,36.5,12.68,Credit Card,2025-07-22 14:04:13,Refunded,"226 Johnson Ridges Apt. 796, Smithborough, IL 36984",Phone
TXN_00001087,CUST_000463,PROD_000461,1,245.37,245.37,12.91,19.63,2.35,PayPal,2025-07-22 14:07:28,Completed,"8694 Mark Radial Suite 501, New Dennisburgh, AR 90606",Mobile App
TXN_00001088,CUST_000159,PROD_000306,2,114.88,229.75,4.69,18.38,0.51,Credit Card,2025-07-22 14:06:33,Refunded,"79931 Ronald Valleys, Nguyenshire, ND 18501",Phone
TXN_00001089,CUST_000246,PROD_000150,2,329.71,659.41,73.27,52.75,12.27,PayPal,2025-07-22 14:05:03,Completed,"367 Gabriel Terrace, Hartfurt, MO 80090",Website
TXN_00001090,CUST_000314,PROD_000386,1,342.7,342.7,38.08,27.42,7.57,Bank Transfer,2025-07-22 14:07:24,Completed,"26861 Adam Station Suite 389, Grahammouth, LA 05723",Website
TXN_00001091,CUST_000268,PROD_000404,5,392.3,1961.51,103.24,156.92,9.07,Debit Card,2025-07-22 14:05:08,Completed,"1857 Phillip Square Suite 715, North Jeffreytown, DC 14281",Phone
TXN_00001092,CUST_000328,PROD_000296,2,53.12,106.24,11.8,8.5,12.47,PayPal,2025-07-22 14:05:16,Cancelled,"848 Norris Dam Apt. 557, East Manuel, IN 60899",Phone
TXN_00001093,CUST_000521,PROD_000284,5,244.14,1220.71,135.64,97.66,11.15,PayPal,2025-07-22 14:08:33,Cancelled,"4420 Laura Fall, Ramoshaven, NJ 32554",Phone
TXN_00001094,CUST_000234,PROD_000104,2,419.44,838.87,93.21,67.11,1.5,Bank Transfer,2025-07-22 14:05:22,Refunded,"059 Erika Walks, South Stephanie, NE 89557",In-Store
TXN_00001095,CUST_000320,PROD_000454,4,370.74,1482.95,164.77,118.64,1.4,Bank Transfer,2025-07-22 14:05:46,Cancelled,"27819 Wiggins Estate Apt. 710, Lake Ericahaven, NJ 51005",Phone
TXN_00001096,CUST_000612,PROD_000253,3,148.38,445.15,49.46,35.61,13.61,Debit Card,2025-07-22 14:05:40,Refunded,"Unit 7718 Box 4301, DPO AP 24829",Website
TXN_00001097,CUST_000373,PROD_000092,4,329.61,1318.45,69.39,105.48,10.91,PayPal,2025-07-22 14:06:40,Completed,"PSC 0720, Box 1137, APO AP 91585",Phone
TXN_00001098,CUST_000272,PROD_000025,2,215.4,430.79,47.87,34.46,8.67,Credit Card,2025-07-22 14:05:10,Refunded,"96661 Jessica Square Suite 732, West Dana, VT 78660",Mobile App
TXN_00001099,CUST_000560,PROD_000044,4,287.76,1151.06,60.58,92.08,5.55,Credit Card,2025-07-22 14:06:07,Cancelled,"1102 Eugene Wells, Larryview, CO 95686",In-Store
TXN_00001100,CUST_000943,PROD_000460,2,278.91,557.82,11.38,44.63,12.15,Credit Card,2025-07-22 14:09:56,Completed,"6476 Anna Crossroad Apt. 852, Collinsmouth, HI 09755",Mobile App
TXN_00001101,CUST_000931,PROD_000495,2,17.35,34.69,0.71,2.78,12.97,Bank Transfer,2025-07-22 14:05:37,Pending,"24023 Phillip Shores, South Paul, NH 54064",Website
TXN_00001102,CUST_000899,PROD_000270,2,107.76,215.52,4.4,17.24,6.05,Bank Transfer,2025-07-22 14:09:08,Pending,"964 Johnson Overpass Suite 359, Petershire, TX 15190",Website
TXN_00001103,CUST_000711,PROD_000058,4,110.44,441.76,49.08,35.34,3.78,PayPal,2025-07-22 14:07:23,Cancelled,"635 Walker Stravenue, North Kaylaberg, NV 72495",Mobile App
TXN_00001104,CUST_000191,PROD_000168,1,166.63,166.63,18.51,13.33,4.82,Bank Transfer,2025-07-22 14:04:44,Completed,"Unit 3278 Box 8147, DPO AA 10879",In-Store
TXN_00001105,CUST_000369,PROD_000382,2,113.06,226.12,25.12,18.09,11.33,Bank Transfer,2025-07-22 14:04:52,Refunded,"1122 Alexandra Station, North Karen, MI 44824",In-Store
